utility_id_ferc1,plant_name_ferc1,utility_name_ferc1,capacity_mw,plant_table
32,crawford,commonwealth edison company,598.0,f1_steam
32,dixon,commonwealth edison company,3.0,f1_gnrt_plant
32,dixon (ferc licensed project no. 2446),commonwealth edison company,3.0,f1_gnrt_plant
32,dixon (ferc licensed project no. 2446)(1),commonwealth edison company,3.0,f1_gnrt_plant
32,dresden,commonwealth edison company,1657.0,f1_steam
32,electric junction,commonwealth edison company,228.0,f1_steam
32,"february 22, 1996, the ferc issued an order",commonwealth edison company,,f1_gnrt_plant
32,fisk,commonwealth edison company,374.0,f1_steam
32,hydro -,commonwealth edison company,0.0,f1_gnrt_plant
32,joliet,commonwealth edison company,1680.0,f1_steam
32,kincaid,commonwealth edison company,1319.0,f1_steam
32,lasalle county,commonwealth edison company,2341.0,f1_steam
32,"license of this facility, designated as",commonwealth edison company,,f1_gnrt_plant
32,lombard,commonwealth edison company,89.0,f1_steam
32,note: columns (d) and (l) are not applicable,commonwealth edison company,0.0,f1_gnrt_plant
32,note: columns (d) and (l) are not applicable.,commonwealth edison company,0.0,f1_gnrt_plant
32,powerton,commonwealth edison company,1786.0,f1_steam
32,project no. 2446),commonwealth edison company,0.0,f1_gnrt_plant
32,project no. 2446-013-illinois.,commonwealth edison company,,f1_gnrt_plant
32,quad cities,commonwealth edison company,1242.0,f1_steam
32,quad-cities,commonwealth edison company,1242.0,f1_steam
32,sabrooke,commonwealth edison company,131.0,f1_steam
32,"was sold on march 20, 1996. see ferc page",commonwealth edison company,,f1_gnrt_plant
32,waukegan,commonwealth edison company,803.0,f1_steam
32,will county,commonwealth edison company,1269.0,f1_steam
32,will cty.,commonwealth edison company,1269.0,f1_steam
32,zion,commonwealth edison company,2196.0,f1_steam
33,state line,"commonwealth edison company of indiana, inc.",614.0,f1_steam
34,(martha's vineyard) therefore totals are,commonwealth electric company,0.0,f1_gnrt_plant
34,column (f) the plants were sold 12/30/98,commonwealth electric company,0.0,f1_gnrt_plant
34,columns (h) and (j) are not maintained by,commonwealth electric company,0.0,f1_gnrt_plant
34,internal combustion,commonwealth electric company,0.0,f1_gnrt_plant
34,none,commonwealth electric company,,f1_steam
34,oak bluffs,commonwealth electric company,8.3,f1_gnrt_plant
34,"plant since they are in the same vicinity,",commonwealth electric company,0.0,f1_gnrt_plant
34,"plant since they are in the same vicinty,",commonwealth electric company,,f1_gnrt_plant
34,provided.,commonwealth electric company,0.0,f1_gnrt_plant
34,total,commonwealth electric company,13.8,f1_gnrt_plant
34,w.f. wyman unit #4,commonwealth electric company,9.0,f1_steam
34,w.f.wyman unit #4,commonwealth electric company,9.0,f1_steam
34,west tisbury,commonwealth electric company,5.5,f1_gnrt_plant
35,not applicable,unitil power corp.,0.0,f1_steam
36,59th st,"consolidated edison company of new york, inc.",35.0,f1_steam
36,74th st,"consolidated edison company of new york, inc.",35.0,f1_steam
36,arthur kill,"consolidated edison company of new york, inc.",826.0,f1_steam
36,astoria,"consolidated edison company of new york, inc.",1095.0,f1_steam
36,bowline,"consolidated edison company of new york, inc.",734.0,f1_steam
36,bowline (f),"consolidated edison company of new york, inc.",0.0,f1_steam
36,bowline (h),"consolidated edison company of new york, inc.",734.0,f1_steam
36,bowline(e),"consolidated edison company of new york, inc.",734.0,f1_steam
36,buchanan,"consolidated edison company of new york, inc.",40.0,f1_steam
36,east river,"consolidated edison company of new york, inc.",454.0,f1_steam
36,gowanas,"consolidated edison company of new york, inc.",0.0,f1_steam
36,gowanus,"consolidated edison company of new york, inc.",620.0,f1_steam
36,hudson avenue,"consolidated edison company of new york, inc.",60.0,f1_steam
36,hudson avenue annex,"consolidated edison company of new york, inc.",60.0,f1_steam
36,hudson avenue-annex,"consolidated edison company of new york, inc.",60.0,f1_steam
36,indian point,"consolidated edison company of new york, inc.",17.0,f1_steam
36,indian point (g),"consolidated edison company of new york, inc.",1013.0,f1_steam
36,indian point (h),"consolidated edison company of new york, inc.",1008.0,f1_steam
36,indian point (k),"consolidated edison company of new york, inc.",1008.0,f1_steam
36,kent ave,"consolidated edison company of new york, inc.",0.0,f1_steam
36,kent avenue,"consolidated edison company of new york, inc.",0.0,f1_steam
36,narrows,"consolidated edison company of new york, inc.",348.0,f1_steam
36,ravenswood,"consolidated edison company of new york, inc.",1726.0,f1_steam
36,roseton,"consolidated edison company of new york, inc.",456.0,f1_steam
36,roseton (f),"consolidated edison company of new york, inc.",456.0,f1_steam
36,roseton (g),"consolidated edison company of new york, inc.",456.0,f1_steam
38,connecticut yankee,connecticut yankee atomic power company,600.3,f1_steam
39,"""replacement power"" due to the","connecticut light and power company, the",,f1_gnrt_plant
39,(1) operated under license #2576,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,(2) operated under license #2662,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,(3) operated under license #2597,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,(icu),"connecticut light and power company, the",0.0,f1_gnrt_plant
39,(steam),"connecticut light and power company, the",0.0,f1_gnrt_plant
39,anticipated capacity shortage of,"connecticut light and power company, the",,f1_gnrt_plant
39,bantam,"connecticut light and power company, the",0.3,f1_gnrt_plant
39,berlin,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,branford,"connecticut light and power company, the",18.5,f1_steam
39,bulls bridge,"connecticut light and power company, the",7.2,f1_gnrt_plant
39,bulls bridge (1),"connecticut light and power company, the",7.2,f1_gnrt_plant
39,cos cob,"connecticut light and power company, the",63.7,f1_steam
39,devon,"connecticut light and power company, the",207.0,f1_steam
39,environmental,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,falls village,"connecticut light and power company, the",9.0,f1_gnrt_plant
39,falls village (3),"connecticut light and power company, the",9.0,f1_gnrt_plant
39,franklin drive,"connecticut light and power company, the",18.5,f1_steam
39,fuel barges,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,fuel storage tanks,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,hydro,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,internal combustion,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,middletown,"connecticut light and power company, the",767.9,f1_steam
39,millstone no. 1,"connecticut light and power company, the",0.0,f1_steam
39,millstone no. 1 & 2,"connecticut light and power company, the",1272.8,f1_steam
39,millstone no. 2,"connecticut light and power company, the",736.29,f1_steam
39,millstone no. 3,"connecticut light and power company, the",663.3,f1_steam
39,millstone units not being available,"connecticut light and power company, the",,f1_gnrt_plant
39,milstone no. 1 & 2,"connecticut light and power company, the",1272.8,f1_steam
39,montville,"connecticut light and power company, the",489.9,f1_steam
39,northfield mountain,"connecticut light and power company, the",685.0,f1_pumped_storage
39,northfield mtn pump,"connecticut light and power company, the",685.3,f1_pumped_storage
39,norwalk harbor,"connecticut light and power company, the",326.4,f1_steam
39,plant,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,production expenses related to,"connecticut light and power company, the",,f1_gnrt_plant
39,robertsville,"connecticut light and power company, the",0.5,f1_gnrt_plant
39,rocky river,"connecticut light and power company, the",31.0,f1_pumped_storage
39,rocky river pumped,"connecticut light and power company, the",31.0,f1_pumped_storage
39,scotland,"connecticut light and power company, the",2.0,f1_gnrt_plant
39,scotland (2),"connecticut light and power company, the",2.0,f1_gnrt_plant
39,seabrook 1,"connecticut light and power company, the",48.6,f1_steam
39,seabrook no. 1,"connecticut light and power company, the",48.6,f1_steam
39,shepaug,"connecticut light and power company, the",37.2,f1_hydro
39,south meadow,"connecticut light and power company, the",167.4,f1_steam
39,south meadow-crra,"connecticut light and power company, the",0.0,f1_steam
39,south meadow-crra pt,"connecticut light and power company, the",0.0,f1_steam
39,stamford,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,steam-common production,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,steam-common production plant,"connecticut light and power company, the",0.0,f1_gnrt_plant
39,stevenson,"connecticut light and power company, the",30.5,f1_hydro
39,taftville,"connecticut light and power company, the",1.7,f1_gnrt_plant
39,to the system,"connecticut light and power company, the",,f1_gnrt_plant
39,torrington terminal,"connecticut light and power company, the",18.5,f1_steam
39,tracy,"connecticut light and power company, the",0.0,f1_steam
39,tunnel,"connecticut light and power company, the",18.5,f1_steam
39,welding training school,"connecticut light and power company, the",0.0,f1_gnrt_plant
40,hydro plants,consolidated water power company,0.0,f1_gnrt_plant
40,wisconsin river,consolidated water power company,1.5,f1_gnrt_plant
41,* campbell 3,consumers energy company,718.5,f1_steam
41,alcona,consumers energy company,8.0,f1_gnrt_plant
41,bccobb 2,consumers energy company,69.0,f1_steam
41,beals road,consumers energy company,2.0,f1_steam
41,calkins bridge (allegan),consumers energy company,2.6,f1_gnrt_plant
41,cooke,consumers energy company,9.0,f1_gnrt_plant
41,croton,consumers energy company,9.0,f1_gnrt_plant
41,five channels,consumers energy company,6.0,f1_gnrt_plant
41,foote,consumers energy company,9.0,f1_gnrt_plant
41,hydraulic (1):,consumers energy company,0.0,f1_gnrt_plant
41,internal combustion:,consumers energy company,0.0,f1_gnrt_plant
41,loud,consumers energy company,4.0,f1_gnrt_plant
41,ludington,consumers energy company,1978.8,f1_pumped_storage
41,mio,consumers energy company,5.0,f1_gnrt_plant
41,rogers,consumers energy company,6.8,f1_gnrt_plant
41,weadock 7&8,consumers energy company,312.5,f1_steam
41,webber,consumers energy company,3.3,f1_gnrt_plant
42,-,the dayton power and light company,0.0,f1_steam
42,conesville #4 (6),the dayton power and light company,139.0,f1_steam
42,f.m. tait,the dayton power and light company,11.0,f1_steam
42,hutchings,the dayton power and light company,414.0,f1_steam
42,j.m. stuart,the dayton power and light company,2441.0,f1_steam
42,jm stuart (note 2),the dayton power and light company,2441.0,f1_steam
42,leased generators,the dayton power and light company,13.0,f1_steam
42,miami fort #7 & #8,the dayton power and light company,401.0,f1_steam
42,w.c. beckjord,the dayton power and light company,230.0,f1_steam
42,w.h. zimmer,the dayton power and light company,401.0,f1_steam
42,w.h.zimmer,the dayton power and light company,401.0,f1_steam
42,wc beckjord #6 (4),the dayton power and light company,230.0,f1_steam
42,yankee s.,the dayton power and light company,126.0,f1_steam
42,yankee st,the dayton power and light company,126.0,f1_steam
43,bayview peaking,delmarva power & light company,12.0,f1_steam
43,christiana peaking,delmarva power & light company,56.0,f1_steam
43,con 1 & 2 (3.72%),delmarva power & light company,69.64,f1_steam
43,con 1&2,delmarva power & light company,69.6,f1_steam
43,con 1&2 (3.72%),delmarva power & light company,69.6,f1_steam
43,conemaugh peaking,delmarva power & light company,0.4,f1_steam
43,crisfield peaking,delmarva power & light company,11.4,f1_steam
43,de city 3,delmarva power & light company,75.0,f1_steam
43,de city peaking,delmarva power & light company,21.0,f1_steam
43,delaware city 1&2,delmarva power & light company,55.0,f1_steam
43,delaware city 3,delmarva power & light company,75.0,f1_steam
43,edge moor 3 & 4,delmarva power & light company,251.8,f1_steam
43,edge moor peaking,delmarva power & light company,15.0,f1_steam
43,edge moor unit 5,delmarva power & light company,446.4,f1_steam
43,edgemoor 3 & 4,delmarva power & light company,251.8,f1_steam
43,edgemoor 5,delmarva power & light company,446.4,f1_steam
43,edgemoor peaking,delmarva power & light company,15.0,f1_steam
43,em 3 & 4,delmarva power & light company,251.8,f1_steam
43,hay road 1/2/3 & 4,delmarva power & light company,541.0,f1_steam
43,hay road 1/2/3&4,delmarva power & light company,541.0,f1_steam
43,hay road 1/2/3/4,delmarva power & light company,541.0,f1_steam
43,indian river 1/2/3,delmarva power & light company,340.0,f1_steam
43,indian river 4,delmarva power & light company,472.4,f1_steam
43,indian river peaking,delmarva power & light company,18.0,f1_steam
43,indian river unit 4,delmarva power & light company,442.4,f1_steam
43,keystone 1&2 (3.70%),delmarva power & light company,69.3,f1_steam
43,keystone 1&2 3.70%,delmarva power & light company,69.26,f1_steam
43,keystone peaking,delmarva power & light company,0.41,f1_steam
43,ks peak,delmarva power & light company,0.4,f1_steam
43,ks peaking,delmarva power & light company,0.4,f1_steam
43,madison st. peaking,delmarva power & light company,14.0,f1_steam
43,none,delmarva power & light company,0.0,f1_gnrt_plant
43,pb 2 & 3 (7.51%),delmarva power & light company,173.0,f1_steam
43,salem 1 & 2 (7.41%),delmarva power & light company,173.4,f1_steam
43,salem 1&2 (7.41%),delmarva power & light company,173.4,f1_steam
43,salem peaking,delmarva power & light company,3.4,f1_steam
43,tasley,delmarva power & light company,27.0,f1_steam
43,tasley peaking,delmarva power & light company,27.0,f1_steam
43,vienna peaking,delmarva power & light company,18.0,f1_steam
43,vienna unit 8,delmarva power & light company,162.0,f1_steam
43,west sub peaking,delmarva power & light company,20.0,f1_steam
43,west sub. peaking,delmarva power & light company,20.0,f1_steam
44,----------------,dte electric company,0.0,f1_gnrt_plant
44,------------------,dte electric company,,f1_gnrt_plant
44,-------------------,dte electric company,0.0,f1_gnrt_plant
44,--------------------,dte electric company,0.0,f1_gnrt_plant
44,beacon,dte electric company,19.1,f1_gnrt_plant
44,conners ck,dte electric company,330.0,f1_steam
44,gw (cont),dte electric company,0.0,f1_steam
44,gw cont,dte electric company,0.0,f1_steam
44,harbor b,dte electric company,121.0,f1_steam
44,internal combustion peaking units,dte electric company,0.0,f1_gnrt_plant
44,lundington,dte electric company,1978.8,f1_pumped_storage
44,r rouge,dte electric company,933.23,f1_steam
44,river rouge cont.,dte electric company,0.0,f1_steam
44,rr (cont.),dte electric company,0.0,f1_steam
44,st clair,dte electric company,5.5,f1_gnrt_plant
44,st. clair (cont.),dte electric company,0.0,f1_steam
44,trenton ch,dte electric company,775.5,f1_steam
44,wilmot,dte electric company,13.75,f1_steam
45,(1) license # 2585,"duke energy carolinas, llc",0.0,f1_gnrt_plant
45,(2) license # 2607,"duke energy carolinas, llc",0.0,f1_gnrt_plant
45,(3) license # 2406,"duke energy carolinas, llc",0.0,f1_gnrt_plant
45,(4) locense # 2465,"duke energy carolinas, llc",0.0,f1_gnrt_plant
45,(5) license # 2332,"duke energy carolinas, llc",0.0,f1_gnrt_plant
45,0,"duke energy carolinas, llc",0.0,f1_steam
45,bear creek-project 2698,"duke energy carolinas, llc",9.0,f1_gnrt_plant
45,boyds mill,"duke energy carolinas, llc",0.96,f1_gnrt_plant
45,bryson-project 2601,"duke energy carolinas, llc",1.0,f1_gnrt_plant
45,buzz.roost,"duke energy carolinas, llc",197.8,f1_steam
45,buzzard r.,"duke energy carolinas, llc",197.8,f1_steam
